Order ID,Customer ID,Customer Email,Order Date,Region,Sales Channel,Customer Segment,Category,Product,Units,Unit Price ,Discount,Revenue,Cost,Returned
ORD-101814,CUST-10592,marlow.jensen591@example.com,2023-07-27,North,Retail Store,Enterprise,Home & Kitchen,Chef Knife Set,4,88.91,0%,$355.64,212.46,No
ORD-104581,CUST-11566,frankie.takahashi1565@example.com,2024-12-05,East,Online,Consumer,Furniture,Bookshelf,3,159.83,0%,479.49,264.63,No
ORD-101593,CUST-10439,tatum.bianchi438@example.com,2023-06-11, East ,Retail Store,Small Business,Office Supplies,Desk Organizer,17,35.79,0%,608.43,280.71,No
ORD-103258,CUST-11087,harper.okafor1086@example.com,2024-04-27,East,Retail Store,Consumer,Electronics,4K Monitor,2,377.32,5%,716.91,593.22,No
ORD-100053,CUST-10005,ellis.adeyemi4@example.com,"Jul 14, 2022",East,Retail Store,Small Business,Electronics,4K Monitor,4,370.15,0%,1480.60,1196.75,No
ORD-103733,CUST-11189,jules.vasquez1188@example.com,2024-07-22,West,Retail Store,N/A,Home & Kitchen,Espresso Machine,2,437.78,10%,788.00,546.97,No
ORD-103682,CUST-11211,linden.adeyemi1210@example.com,2024-07-12,East,Online,Consumer,Office Supplies,Gel Pen Set,5,11.9,0%,59.50,25.89,No
ORD-103613,CUST-11097,rowan.okafor1096@example.com,"Jul 03, 2024",West,Online,Consumer,Electronics,Smart Watch,3,260.71,15%,$664.81,582.19,No
ORD-103853,CUST-11177,rowan.takahashi1176@example.com,2024-08-11,East,Online,Consumer,Home & Kitchen,Air Fryer,3,144.14,0%,432.42,252.08,No
ORD-104705,CUST-11599,tatum.vasquez1598@example.com,2024-12-21,East,Online,Consumer,Office Supplies,Gel Pen Set,7,12.62,0%,$88.34,38.35,No
ORD-102777,CUST-10582,blair.jensen581@example.com,"Jan 11, 2024",West,Retail Store,Consumer,Office Supplies,Premium Notebook Pack,20,25.91,0%,$518.20,217.57,No
ORD-101034,CUST-10219,tatum.kowalski218@example.com,2023-02-04,West,Online,Small Business,Furniture,Standing Desk,3,562.17,5%,"$1,602.18",890.89,No
ORD-101098,CUST-10369,jules.takahashi368@example.com,2023-02-23,North,Retail Store,Enterprise,Home & Kitchen,Chef Knife Set,4,94.39,20%,302.05,213.82,No
ORD-102868,CUST-10803,casey.adeyemi802@example.com,"Feb 04, 2024",West,Retail Store,Consumer,Electronics,Smart Watch,1,254.35,5%,241.63,196.6,No
ORD-103996,CUST-11350,kai.haddad1349@example.com,"Sep 07, 2024",South,Online,Small Business,Home & Kitchen,Espresso Machine,3,393.18,10%,"$1,061.59",831.18,No
ORD-103250,CUST-11031,linden.lindqvist1030@example.com,2024-04-25,WEST,Online,Consumer,Electronics,4K Monitor,4,386.91,0%,1547.64,1178.28,No
ORD-101421,CUST-10477,rowan.dubois476@example.com,2023-05-06,East,Online,Consumer,Furniture,Ergo Office Chair,2,283.46,5%,538.57,337.62,Yes
ORD-100031,CUST-10002,blair.adeyemi1@example.com,2022-07-07,East,Retail Store,Consumer,Furniture,Ergo Office Chair,3,301.91,15%,769.87,460.59,No
ORD-100726,CUST-10008,indigo.adeyemi7@example.com,2022-12-06,East,Retail Store,Small Business,Office Supplies,Premium Notebook Pack,9,23.39,0%,$210.51,93.11,No
ORD-102305,CUST-10563,casey.iversen562@example.com,2023-11-04,East,Online,Enterprise,Electronics,Smart Watch,3,259.12,5%,$738.49,577.46,No
ORD-103666,CUST-11246,frankie.castillo1245@example.com,2024-07-11,East,Retail Store,Consumer,Home & Kitchen,Chef Knife Set,3,93.36,0%,280.08,157.59,No
ORD-104789,CUST-11329,jules.gallagher1328@example.com,2024-12-30,South,Online,Enterprise,Home & Kitchen,Espresso Machine,3,437.7,10%,1181.79,786.94,No
ORD-100437,CUST-10124,devon.gallagher123@example.com,2022-10-17,East,Online,Consumer,Furniture,Bookshelf,1,159.3,10%,$143.37,85.19,No
ORD-102733,CUST-10880,wren.dubois879@example.com,2024-01-02,East,Online,Consumer,Home & Kitchen,Air Fryer,1,139.38,5%,132.41,88.16,No
ORD-100913,CUST-10234,oakley.lindqvist233@example.com,2023-01-06,North,Online,Small Business,Office Supplies,Premium Notebook Pack,20,22.59,5%,$429.21,216.12,No
ORD-104063,CUST-11186,frankie.vasquez1185@example.com,2024-09-21,North,Online,Small Business,Home & Kitchen,Air Fryer,1,144.23,5%,137.02,82.9,No
ORD-103967,CUST-11028,indigo.lindqvist1027@example.com,2024-09-03,East,Online,Consumer,Electronics,4K Monitor,4,375.58,0%,1502.32,1179.76,No
ORD-104360,CUST-11226,frankie.bianchi1225@example.com,2024-11-09,West,Online,Enterprise,Furniture,Ergo Office Chair,3,287.9,20%,$690.96,486.91,Yes
ORD-103139,CUST-11049,jules.moreau1048@example.com,2024-04-04,East,Retail Store,Small Business,Electronics,Wireless Earbuds,2,137.86,10%,248.15,191.52,No
ORD-102686,CUST-10886,frankie.eriksen885@example.com,2023-12-27,North,Wholesale,Small Business,Home & Kitchen,Chef Knife Set,4,92.08,10%,331.49,227.04,No
ORD-101433,CUST-10428,indigo.bianchi427@example.com,2023-05-08,west,Online,Enterprise,Electronics,4K Monitor,1,362.67,0%,362.67,307.17,No
ORD-101239,CUST-10379,tatum.takahashi378@example.com,2023-03-27,West,Retail Store,Small Business,Electronics,4K Monitor,3,360.55,15%,919.40,885.25,No
ORD-100904,CUST-10289,jules.okafor288@example.com,2023-01-03,WEST,Retail Store,Enterprise,Office Supplies,Desk Organizer,14,33.56,5%,446.35,228.08,No
ORD-103127,CUST-10973,noor.iversen972@example.com,2024-04-02,West,Online,Consumer,Office Supplies,Gel Pen Set,9,11.58,0%,$104.22,49.53,No
ORD-101361,CUST-10461,avery.dubois460@example.com,"Apr 23, 2023",East,Retail Store,Small Business,Electronics,Wireless Earbuds,2,130.26,0%,260.52,199.13,No
ORD-100508,CUST-10172,marlow.iversen171@example.com,2022-11-01,SOUTH,Online,Enterprise,Office Supplies,Premium Notebook Pack,13,25.59,10%,299.40,144.11,No
ORD-103035,CUST-10735,peyton.rossi734@example.com,2024-03-11,West,Online,Small Business,Furniture,Bookshelf,2,167.06,10%,$300.71,170.81,Yes
ORD-100184,CUST-10006,frankie.adeyemi5@example.com,2022-08-15,West,Wholesale,Enterprise,Home & Kitchen,Chef Knife Set,18,80.18,15%,"$1,226.75",1007.32,No
ORD-101413,CUST-10452,marlow.castillo451@example.com,"May 04, 2023",West,Online,Consumer,Electronics,4K Monitor,4,373.75,10%,"$1,345.50",1160.94,No
ORD-103373,CUST-10902,blair.fontaine901@example.com,2024-05-20,North,Online,Consumer,Home & Kitchen,Air Fryer,1,137.93,5%,131.03,83.14,No
ORD-100322,CUST-10052,marlow.castillo51@example.com,2022-09-18,North,Retail Store,Consumer,Furniture,Bookshelf,2,153.5,0%,$307.00,175.98,No
ORD-101599,CUST-10008,indigo.adeyemi7@example.com,2023-06-11,West,Retail Store,Consumer,Office Supplies,Premium Notebook Pack,2,24.99,15%,$42.48,21.59,No
ORD-102252,CUST-10727,harper.rossi726@example.com,2023-10-28,West,Online,Small Business,Furniture,Ergo Office Chair,1,287.77,0%,287.77,157.39,No
ORD-102578,CUST-10789,jules.vasquez788@example.com,2023-12-11,West,Retail Store,Enterprise,Furniture,Ergo Office Chair,1,306.03,10%,275.43,156.21,No
ORD-104630,CUST-11001,avery.kowalski1000@example.com,2024-12-12,South,Online,Consumer,Office Supplies,Gel Pen Set,18,12.68,20%,182.59,98.91,No
ORD-103067,CUST-10568,indigo.iversen567@example.com,2024-03-19,South,Retail Store,Small Business,Home & Kitchen,Chef Knife Set,1,89.24,10%,$80.32,54.22,No
ORD-104285,CUST-11280,wren.dubois1279@example.com,"Oct 29, 2024",South,Retail Store,Consumer,Electronics,Laptop Pro 14,3,1276.39,15%,"$3,254.79",2880.53,No
ORD-101147,CUST-10245,ellis.moreau244@example.com,"Mar 09, 2023",South,Online,Small Business,Office Supplies,Desk Organizer,12,33.67,5%,383.84,194.73,No
ORD-103815,CUST-11261,avery.dubois1260@example.com,2024-08-06,East,Wholesale,Consumer,Furniture,Standing Desk,14,518.65,10%,6534.99,4027.76,No
ORD-100045,CUST-10006,frankie.adeyemi5@example.com,2022-07-13,North,Wholesale,Enterprise,Furniture,Bookshelf,8,160.14,15%,1088.95,704.97,No
ORD-101692,CUST-10236,quinn.lindqvist235@example.com,"Jun 30, 2023",West,Retail Store,Consumer,Electronics,Smart Watch,2,255.92,10%,460.66,412.85,No
ORD-101502,CUST-10093,noor.eriksen92@example.com,2023-05-25,North,Retail Store,Consumer,Furniture,Ergo Office Chair,3,294.92,20%,707.81,479.52,No
ORD-102122,CUST-10439,tatum.bianchi438@example.com,2023-10-02,East,Retail Store,Consumer,Home & Kitchen,Espresso Machine,2,425.33,10%,765.59,555.93,No
ORD-102437,CUST-10639,tatum.lindqvist638@example.com,2023-11-22,North,Wholesale,Enterprise,Electronics,Laptop Pro 14,8,1264.73,5%,9611.95,7991.69,No
ORD-100414,CUST-10112,marlow.fontaine111@example.com,2022-10-12,North,Retail Store,Enterprise,Furniture,Ergo Office Chair,2,280.44,10%,$504.79,336.71,No
ORD-102032,CUST-10645,ellis.moreau644@example.com,2023-09-13,East,Wholesale,Consumer,Home & Kitchen,Air Fryer,32,139.68,10%,4022.78,2829.18,No
ORD-102788,CUST-10854,oakley.castillo853@example.com,2024-01-14,East,Retail Store,Consumer,Office Supplies,Premium Notebook Pack,6,24.85,0%,149.10,63.28,No
ORD-100802,CUST-10272,marlow.nakamura271@example.com,2022-12-16,North,Online,Small Business,Electronics,Smart Watch,1,227.22,0%,227.22,201.08,No
ORD-101289,CUST-10179,tatum.iversen178@example.com,2023-04-09,West,Retail Store,Consumer,Home & Kitchen,Air Fryer,2,129.98,0%,259.96,167.52,No
ORD-102064,CUST-10656,quinn.moreau655@example.com,2023-09-21,South,Online,Consumer,Electronics,4K Monitor,3,355.62,0%,"$1,066.86",907.14,No
ORD-102312,CUST-10741,avery.sandoval740@example.com,"Nov 05, 2023",South,Online,Small Business,Home & Kitchen,Chef Knife Set,1,95.52,5%,90.74,55.63,No
ORD-102826,CUST-10937,rowan.gallagher936@example.com,2024-01-25,South,Retail Store,Enterprise,Office Supplies,Premium Notebook Pack,19,24.66,20%,374.83,206.84,No
ORD-102192,CUST-10738,sasha.rossi737@example.com,"Oct 15, 2023",West,Retail Store,Consumer,Electronics,Laptop Pro 14,4,1283.34,0%,5133.36,3998.47,No
ORD-100257,CUST-10024,devon.bianchi23@example.com,2022-08-31,East,Online,Consumer,Electronics,Laptop Pro 14,3,1315.9,5%,3750.32,3076.32,No
ORD-101615,CUST-10522,blair.gallagher521@example.com,2023-06-14,East,Retail Store,Small Business,Electronics,4K Monitor,2,381.68,0%,763.36,592.99,No
ORD-101523,CUST-10131,linden.gallagher130@example.com,"May 30, 2023",South,Wholesale,Small Business,Furniture,Bookshelf,18,154.0,5%,2633.40,1564.27,No
ORD-101152,CUST-10058,sasha.castillo57@example.com,2023-03-10,North,Retail Store,Small Business,Furniture,Standing Desk,3,523.94,0%,1571.82,933.82,No
ORD-103627,CUST-11161,avery.takahashi1160@example.com,"Jul 05, 2024",North,Wholesale,Consumer,Home & Kitchen,Espresso Machine,12,469.47,0%,5633.64,3241.99,No
ORD-100648,CUST-10229,jules.lindqvist228@example.com,2022-11-24,North,Retail Store,Consumer,Home & Kitchen,Air Fryer,2,139.69,5%,265.41,167.23,No
ORD-102744,CUST-10755,peyton.sandoval754@example.com,"Jan 05, 2024",South,Online,Consumer,Furniture,Ergo Office Chair,3,282.99,10%,764.07,487.74,No
ORD-101535,CUST-10505,ellis.fontaine504@example.com,"Jun 02, 2023",South,Online,Consumer,Home & Kitchen,Air Fryer,2,139.85,15%,237.74,171.27,No
ORD-104173,CUST-11228,indigo.bianchi1227@example.com,"Oct 08, 2024",NORTH,Online,Consumer,Office Supplies,Gel Pen Set,4,11.22,5%,42.64,21.96,No
ORD-103540,CUST-10734,oakley.rossi733@example.com,2024-06-22,North,Online,Consumer,Furniture,Standing Desk,3,549.56,0%,"$1,648.68",885.19,No
ORD-101316,CUST-10154,oakley.haddad153@example.com,"Apr 15, 2023",East,Retail Store,Enterprise,Home & Kitchen,Espresso Machine,1,425.97,10%,383.37,272.68,No
ORD-103577,CUST-10883,casey.eriksen882@example.com,2024-06-28,West,Online,Consumer,Furniture,Standing Desk,1,566.95,10%,510.26,295.52,No
ORD-103272,CUST-10733,noor.rossi732@example.com,2024-04-29,North,Wholesale,Consumer,Electronics,Wireless Earbuds,24,131.82,0%,3163.68,2355.35,No
ORD-102334,CUST-10661,avery.nakamura660@example.com,2023-11-08,East,Online,Enterprise,Electronics,4K Monitor,4,370.64,5%,1408.43,1174.38,No
ORD-101533,CUST-10365,ellis.takahashi364@example.com,2023-06-01,West,Online,Consumer,Office Supplies,Gel Pen Set,9,11.6,5%,$99.18,49.37,No
ORD-104018,CUST-11359,tatum.haddad1358@example.com,2024-09-12,South,Online,Small Business,Home & Kitchen,Chef Knife Set,4,88.6,10%,318.96,221.06,No
ORD-104093,CUST-11344,devon.haddad1343@example.com,2024-09-24,West,Retail Store,Consumer,Office Supplies,Gel Pen Set,6,12.83,10%,69.28,29.64,No
ORD-103602,CUST-11183,casey.vasquez1182@example.com,"Jul 02, 2024",West,Retail Store,Small Business,Office Supplies,Premium Notebook Pack,18,24.19,0%,435.42,195.82,No
ORD-100264,CUST-10058,sasha.castillo57@example.com,"Sep 03, 2022",East,Retail Store,Consumer,Home & Kitchen,Espresso Machine,2,470.38,0%,940.76,536.31,No
ORD-104636,CUST-11435,peyton.lindqvist1434@example.com,2024-12-12,South,Online,Consumer,Furniture,Standing Desk,2,521.11,5%,990.11,622.74,No
ORD-101187,CUST-10290,kai.okafor289@example.com,2023-03-17,North,Retail Store,Small Business,Furniture,Standing Desk,1,545.93,0%,545.93,294.51,No
ORD-104127,CUST-11200,wren.vasquez1199@example.com,2024-09-29,South,Online,Consumer,Office Supplies,Gel Pen Set,5,12.49,15%,53.08,26.96,No
ORD-100057,CUST-10014,oakley.adeyemi13@example.com,2022-07-16,East,Retail Store,Consumer,Office Supplies,Desk Organizer,12,36.72,5%,418.61,197.13,No
ORD-101310,CUST-10420,wren.adeyemi419@example.com,2023-04-13,West,Retail Store,Consumer,Office Supplies,Desk Organizer,5,33.09,0%,$165.45,79.2,No
ORD-100696,CUST-10128,indigo.gallagher127@example.com,2022-12-01,West,Wholesale,Small Business,Home & Kitchen,Air Fryer,4,142.45,10%,512.82,349.08,No
ORD-104522,CUST-11408,indigo.kowalski1407@example.com,2024-11-27,South,Wholesale,Consumer,Furniture,Bookshelf,7,167.76,20%,939.46,618.65,No
ORD-101555,CUST-10093,noor.eriksen92@example.com,2023-06-05,South,Online,Consumer,Office Supplies,Premium Notebook Pack,15,23.36,5%,332.88,155.28,No
ORD-101757,CUST-10534,oakley.gallagher533@example.com,2023-07-13,North,Wholesale,Small Business,Office Supplies,Gel Pen Set,30,11.79,15%,300.64,162.18,No
ORD-103529,CUST-11122,blair.rossi1121@example.com,2024-06-20,NORTH,Retail Store,Consumer,Home & Kitchen,Air Fryer,2,142.49,5%,270.73,155.59,No
ORD-102895,CUST-10821,avery.bianchi820@example.com,2024-02-09,West,Wholesale,Consumer,Electronics,Smart Watch,12,240.62,10%,2598.70,2332.16,No
ORD-102232,CUST-10731,linden.rossi730@example.com,"Oct 23, 2023",North,Online,Consumer,Furniture,Ergo Office Chair,2,283.85,0%,$567.70,316.09,No
ORD-100683,CUST-10176,quinn.iversen175@example.com,2022-11-29,South,Online,Enterprise,Office Supplies,Premium Notebook Pack,11,24.44,15%,$228.51,121.04,No
ORD-104290,CUST-11376,quinn.iversen1375@example.com,"Oct 29, 2024",South,Retail Store,Consumer,Electronics,Smart Watch,1,254.96,10%,229.46,189.31,No
ORD-103027,CUST-10944,devon.haddad943@example.com,"Mar 09, 2024",North,Online,Consumer,Home & Kitchen,Air Fryer,2,137.36,0%,274.72,162.82,No
ORD-102259,CUST-10679,tatum.nakamura678@example.com,2023-10-29,West,Retail Store,Consumer,Office Supplies,Desk Organizer,8,35.42,10%,255.02,121.42,No
ORD-104684,CUST-11596,quinn.vasquez1595@example.com,2024-12-19,East,Online,Small Business,Electronics,Wireless Earbuds,2,131.13,15%,222.92,203.2,No
ORD-104244,CUST-11268,indigo.dubois1267@example.com,2024-10-20,West,Online,Small Business,Home & Kitchen,Espresso Machine,4,437.64,0%,"$1,750.56",1035.24,No
ORD-100287,CUST-10047,harper.castillo46@example.com,"Sep 09, 2022",East,Retail Store,Consumer,Office Supplies,Desk Organizer,19,35.94,0%,682.86,304.67,No
ORD-101860,CUST-10236,quinn.lindqvist235@example.com,2023-08-07,North,Retail Store,Enterprise,Electronics,Laptop Pro 14,1,1248.91,0%,1248.91,973.98,No
ORD-102511,CUST-10724,devon.rossi723@example.com,2023-12-02,West,Retail Store,Consumer,Furniture,Standing Desk,1,528.63,0%,528.63,293.5,No
ORD-103251,CUST-10724,devon.rossi723@example.com,2024-04-25,NORTH,Online,Consumer,Home & Kitchen,Chef Knife Set,4,88.37,15%,$300.46,223.08,No
ORD-103362,CUST-10881,avery.eriksen880@example.com,2024-05-18,SOUTH,Retail Store,Enterprise,Electronics,Smart Watch,1,245.03,5%,232.78,197.82,No
ORD-103297,CUST-11003,casey.kowalski1002@example.com,"May 04, 2024",North,Online,Consumer,Home & Kitchen,Espresso Machine,3,398.92,0%,1196.76,775.45,No
ORD-101452,CUST-10411,linden.adeyemi410@example.com,2023-05-14,West,Online,Small Business,Electronics,Wireless Earbuds,1,122.49,5%,$116.37,100.28,No
ORD-103890,CUST-11221,avery.bianchi1220@example.com,2024-08-19,West,Retail Store,Enterprise,Office Supplies,Desk Organizer,4,34.45,10%,124.02,62.53,No
ORD-100737,CUST-10226,frankie.lindqvist225@example.com,2022-12-07,North,Online,Enterprise,Home & Kitchen,Espresso Machine,1,480.73,0%,$480.73,277.38,No
ORD-102022,CUST-10679,tatum.nakamura678@example.com,2023-09-11,West,Retail Store,Consumer,Office Supplies,Gel Pen Set,16,12.06,5%,$183.31,88.48,No
ORD-100337,CUST-10094,oakley.eriksen93@example.com,2022-09-21,North,Retail Store,Consumer,Office Supplies,Desk Organizer,15,33.84,5%,$482.22,233.59,No
ORD-104406,CUST-11284,devon.eriksen1283@example.com,2024-11-15,West,Online,Enterprise,Home & Kitchen,Air Fryer,2,144.58,5%,274.70,157.47,No
ORD-102618,CUST-10812,marlow.adeyemi811@example.com,2023-12-16,East,Wholesale,Small Business,Home & Kitchen,Chef Knife Set,18,83.25,15%,1273.72,972.7,No
ORD-103705,CUST-11192,marlow.vasquez1191@example.com,2024-07-17, East ,Online,Consumer,Office Supplies,Desk Organizer,7,36.59,10%,$230.52,110.93,No
ORD-104252,CUST-11399,tatum.jensen1398@example.com,2024-10-22,East,Retail Store,Small Business,Electronics,Laptop Pro 14,3,1340.48,5%,"$3,820.37",2988.04,No
ORD-101072,CUST-10154,oakley.haddad153@example.com,2023-02-16,West,Wholesale,Consumer,Furniture,Bookshelf,12,156.36,0%,1876.32,1077.69,No
ORD-102165,CUST-10665,ellis.nakamura664@example.com,"Oct 10, 2023",North,Online,Consumer,Home & Kitchen,Espresso Machine,1,437.11,0%,$437.11,274.26,No
ORD-101508,CUST-10109,jules.fontaine108@example.com,"May 26, 2023",West,Retail Store,Enterprise,Office Supplies,Gel Pen Set,12,11.41,0%,136.92,65.02,No
ORD-104233,CUST-11419,tatum.kowalski1418@example.com,2024-10-18,North,Online,Consumer,Office Supplies,Premium Notebook Pack,8,26.02,5%,$197.75,84.61,No
ORD-101768,CUST-10545,ellis.haddad544@example.com,2023-07-17,North,Online,Consumer,Electronics,4K Monitor,2,381.79,0%,$763.58,609.32,No
ORD-103879,CUST-11147,harper.sandoval1146@example.com,2024-08-16,West,Online,Small Business,Office Supplies,Desk Organizer,3,34.8,5%,99.18,47.83,No
ORD-103900,CUST-11130,kai.rossi1129@example.com,"Aug 21, 2024",North,Retail Store,Consumer,Home & Kitchen,Air Fryer,4,130.32,5%,$495.22,342.63,No
ORD-100535,CUST-10043,casey.castillo42@example.com,2022-11-05,West,Wholesale,Consumer,Electronics,Wireless Earbuds,16,124.77,0%,1996.32,1582.0,No
ORD-100499,CUST-10169,jules.iversen168@example.com,2022-10-30,North,Wholesale,Small Business,Home & Kitchen,Air Fryer,4,149.68,15%,508.91,324.17,No
ORD-104196,CUST-11366,frankie.iversen1365@example.com,"Oct 13, 2024",East,Online,Consumer,Furniture,Standing Desk,3,565.45,10%,"$1,526.72",926.8,No
ORD-103065,CUST-10790,kai.vasquez789@example.com,2024-03-19,East,Retail Store,Consumer,Office Supplies,Desk Organizer,7,35.73,10%,225.10,107.8,No
ORD-102417,CUST-10789,jules.vasquez788@example.com,2023-11-20,East,Online,Small Business,Electronics,Laptop Pro 14,4,1221.57,0%,"$4,886.28",4151.1,Yes
ORD-104017,CUST-11230,kai.bianchi1229@example.com,2024-09-11,South,Online,Consumer,Furniture,Ergo Office Chair,2,284.3,15%,483.31,334.68,Yes
ORD-101906,CUST-10497,rowan.eriksen496@example.com,2023-08-18,West,Wholesale,Small Business,Office Supplies,Desk Organizer,70,35.58,10%,2241.54,1155.73,No
ORD-103402,CUST-11123,casey.rossi1122@example.com,2024-05-26,East,Retail Store,Consumer,Home & Kitchen,Espresso Machine,4,467.35,10%,1682.46,1135.86,No
ORD-102985,CUST-10991,linden.jensen990@example.com,2024-03-02,North,Wholesale,Small Business,Furniture,Ergo Office Chair,14,281.92,10%,3552.19,2105.67,No
ORD-102030,CUST-10688,indigo.okafor687@example.com,2023-09-13,East,Online,Consumer,Office Supplies,Gel Pen Set,3,12.76,0%,38.28,15.81,No
ORD-104253,CUST-11374,oakley.iversen1373@example.com,2024-10-22,North,Retail Store,Consumer,Furniture,Ergo Office Chair,1,310.87,10%,279.78,165.48,No
ORD-103174,CUST-10801,avery.adeyemi800@example.com,2024-04-09,West,Wholesale,Enterprise,Home & Kitchen,Air Fryer,8,135.32,10%,974.30,652.19,No
ORD-101023,CUST-10160,wren.haddad159@example.com,2023-02-01,North,Wholesale,Consumer,Home & Kitchen,Chef Knife Set,12,83.01,5%,946.31,623.77,No
ORD-104140,CUST-11241,avery.castillo1240@example.com,2024-10-02,WEST,Online,Consumer,Electronics,Wireless Earbuds,1,126.17,0%,126.17,101.51,Yes
ORD-104721,CUST-11403,casey.kowalski1402@example.com,2024-12-24,North,Retail Store,Small Business,Home & Kitchen,Air Fryer,2,134.72,0%,$269.44,164.33,No
